note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,user_id,nickname,gender,profile_url,avatar,source_keyword,source_file,data_type,ad_filter_reason,cleaned_content,is_meaningful,is_duplicate,all_comments,Topic,sentiment,置信度
5300744391493945,喜笑颜凯  没成别卖。#喜笑颜凯be# ,1779308209,2026-05-20 20:16:49+08:00,2,0,0,1779279447692,https://m.weibo.cn/detail/5300744391493945,辽宁,7488159758,xixiiiiaaqwq,m,https://m.weibo.cn/u/7488159758?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1062.1062.180/008aLyqily8idc6nkeg37j30ti0ti75h.jpg?KID=imgbed,tva&Expires=1779290243&ssig=EoWRQsb98X",喜笑颜凯,search_contents_2026-05-20.csv,search_post,,喜笑颜凯  没成别卖 ,True,False,,0,消极,0.5769088864326477
5300729016222431,#阳朔一米粉店本地人7元游客13元#本地人常吃是口碑，不是搞差价的理由，做生意凭良心不凭地域，别拿本地人常吃当幌子，明码标价不分远近客。 ,1779304542,2026-05-20 19:15:42+08:00,64,14,0,1779279550136,https://m.weibo.cn/detail/5300729016222431,湖北,6469950262,我有恋铮癖呀,m,https://m.weibo.cn/u/6469950262?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0073RfCuly8icw3akaq63j30u00u0n27.jpg?KID=imgbed,tva&Expires=1779290332&ssig=8t%2BcbgCrRt",阳朔一米粉店本地人7元游客13元,search_contents_2026-05-20.csv,search_post,,本地人常吃是口碑不是搞差价的理由做生意凭良心不凭地域别拿本地人常吃当幌子明码标价不分远近客 ,True,False,这怎么还区别对待啊 || 做生意还能区别对待吗 || 明码实价坎游客,3,消极,0.6110334992408752
5300737076890462,#阳朔一米粉店本地人7元游客13元#店家贪心又偷懒，不想用心经营，只想靠着信息差收割别人，既不尊重消费者，也不尊重自己的生意，自己把招牌砸了。。。还坏了城市的口碑😅 ,1779306465,2026-05-20 19:47:45+08:00,73,9,0,1779279550143,https://m.weibo.cn/detail/5300737076890462,吉林,5867908093,Youngs_等云来版,f,https://m.weibo.cn/u/5867908093?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.850.850.180/006p78WVly8iaezcyho8aj30nm0nmq3y.jpg?KID=imgbed,tva&Expires=1779290332&ssig=T5li4IaF3F",阳朔一米粉店本地人7元游客13元,search_contents_2026-05-20.csv,search_post,,店家贪心又偷懒不想用心经营只想靠着信息差收割别人既不尊重消费者也不尊重自己的生意自己把招牌砸了还坏了城市的口碑 ,True,False,区别对待谁还敢去 || 怎么能这样 || 是啊好恶心,3,消极,0.8512294292449951
5300742994788725,阳朔米粉“阴阳价”引热议 桂林阳朔米粉店再现看人定价争议！同款二两米粉，本地人7元、外地游客13元，价格近乎翻倍。 面对质疑，店主态度强硬，直言自己定价自由。这一区别宰客行为引发全网热议，不少网友吐槽当地早已存在此类潜规则。 目前当地市场监管局已立案调查。文旅经济，诚信为先，短期牟利透支城市口碑，终究得不偿失。你出门旅游遇过差别定价吗？#阳朔一米粉店本地人7元游客13元##微博二创视频创作季##专业视频创作季# 扬帆锐评的微博视频,1779307875,2026-05-20 20:11:15+08:00,23,2,0,1779279550147,https://m.weibo.cn/detail/5300742994788725,广东,1650933515,扬帆锐评,m,https://m.weibo.cn/u/1650933515?luicode=20000061&lfid=5300742994788725&launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.72.0.354.354.180/62673f0bly8fn4gwjd6gfj20dw09ugp8.jpg?KID=imgbed,tva&Expires=1779290339&ssig=aSAj1F%2FWqS",阳朔一米粉店本地人7元游客13元,search_contents_2026-05-20.csv,search_post,,阳朔米粉阴阳价引热议 桂林阳朔米粉店再现看人定价争议同款二两米粉本地人7元外地游客13元价格近乎翻倍 面对质疑店主态度强硬直言自己定价自由这一区别宰客行为引发全网热议不少网友吐槽当地早已存在此类潜规则 目前当地市场监管局已立案调查文旅经济诚信为先短期牟利透支城市口碑终究得不偿失你出门旅游遇过差别定价吗 扬帆锐评的微博视频,True,False,阴阳价太黑了 || 阳朔米粉价格差异引热议本地人与外地游客差距大文旅诚信待考验,3,消极,0.706525981426239
5300729914851472,#阳朔一米粉店本地人7元游客13元#是真的。挺离谱的。 ,1779304756,2026-05-20 19:19:16+08:00,13,2,0,1779279550150,https://m.weibo.cn/detail/5300729914851472,福建,7591173996,suamzmzer,f,https://m.weibo.cn/u/7591173996?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.959.959.180/008hJN8gly8h0qt0sfdwuj30qn0qnmxx.jpg?KID=imgbed,tva&Expires=1779290332&ssig=HJ4%2FKIAImY",阳朔一米粉店本地人7元游客13元,search_contents_2026-05-20.csv,search_post,,是真的挺离谱的 ,True,False,工友这是咋了 || 还不解禁吗,0,消极,0.8591585755348206
5300735264692029,#阳朔一米粉店本地人7元游客13元#为什么不同价啊这样慕名而来的游客感受会不太好吧 ,1779306033,2026-05-20 19:40:33+08:00,47,18,0,1779279550153,https://m.weibo.cn/detail/5300735264692029,中国台湾,6027974051,爱发呆的小妮,f,https://m.weibo.cn/u/6027974051?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.945.945.180/006zWLpVly8hhwkdqpbgcj30q90q9n02.jpg?KID=imgbed,tva&Expires=1779290332&ssig=0JUO1tKDKw",阳朔一米粉店本地人7元游客13元,search_contents_2026-05-20.csv,search_post,,为什么不同价啊这样慕名而来的游客感受会不太好吧 ,True,False,对游客只做一次生意嘛 || 感觉有点离谱 || 游客也是慕名而来的啊,3,消极,0.7136187553405762
5300736336332447,#阳朔一米粉店本地人7元游客13元#本地外地不都是客吗 有什么必要区别对待啊 这不是砸自己招牌吗 法式雪人的微博视频 ,1779306288,2026-05-20 19:44:48+08:00,36,7,0,1779279550156,https://m.weibo.cn/detail/5300736336332447,泰国,7986052466,法式雪人,f,https://m.weibo.cn/u/7986052466?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008IsF3Qly8ic22mdw103j30u00u0gn1.jpg?KID=imgbed,tva&Expires=1779290332&ssig=OZyk2qRQbm",阳朔一米粉店本地人7元游客13元,search_contents_2026-05-20.csv,search_post,,本地外地不都是客吗 有什么必要区别对待啊 这不是砸自己招牌吗 法式雪人的微博视频 ,True,False,你觉得区别对待对吗,3,消极,0.7635306119918823
5300714788358107,#清弦cos大乔花嫁##520心动暗号##无锡TCG# 👰是心动的感觉TCG俱乐部#荣耀之间 腾必九天# ,1779301151,2026-05-20 18:19:11+08:00,1602,233,127,1779279605018,https://m.weibo.cn/detail/5300714788358107,江苏,7721745098,无锡TCG,m,https://m.weibo.cn/u/7721745098?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008qzEDMly8hxte4dv6wrj30u00u0dhi.jpg?KID=imgbed,tva&Expires=1779290403&ssig=K9lznd0E9q",清弦cos大乔花嫁,search_contents_2026-05-20.csv,search_post,, 是心动的感觉TCG俱乐部 ,True,False,我不行了吧这个侧颜简直女神 查看图片 || 视频什么时候放出来奇宝,0,积极,0.969186007976532
5300712152236923,#清弦cos大乔花嫁#清弦这Cos的大乔花嫁，大家觉得还原度怎么样？ ,1779300522,2026-05-20 18:08:42+08:00,93,18,1,1779279605020,https://m.weibo.cn/detail/5300712152236923,河南,7803777828,WZ菌菌,m,https://m.weibo.cn/u/7803777828?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.794.794.180/008w7R6kly8h9xgq4o0plj30m20m23zm.jpg?KID=imgbed,tva&Expires=1779290403&ssig=4UEb2x0nyI",清弦cos大乔花嫁,search_contents_2026-05-20.csv,search_post,,清弦这Cos的大乔花嫁大家觉得还原度怎么样 ,True,False,,0,积极,0.6773276329040527
5300713131607613,#清弦cos大乔花嫁#紫渊: 不是你怎么有这么多张清弦: 要求这么多我直接cos站你面前呗 ,1779300756,2026-05-20 18:12:36+08:00,9,0,0,1779279605021,https://m.weibo.cn/detail/5300713131607613,广东,6472157904,熊熊无聊_,f,https://m.weibo.cn/u/6472157904?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/00740vVCly8hsmlrxry5ej30u00u0go6.jpg?KID=imgbed,tva&Expires=1779290403&ssig=XjG59YRo9v",清弦cos大乔花嫁,search_contents_2026-05-20.csv,search_post,,紫渊 不是你怎么有这么多张清弦 要求这么多我直接cos站你面前呗 ,True,False,,0,消极,0.763755738735199
5300723353913347,#清弦cos大乔花嫁# 还原度100%，可人度200%，别人一听这是男的更激动了，说什么也要加个联系方式 ,1779303193,2026-05-20 18:53:13+08:00,4,1,0,1779279605022,https://m.weibo.cn/detail/5300723353913347,山东,5402415316,极光AuR,m,https://m.weibo.cn/u/5402415316?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/005TBZ0Uly8gybt9zlc0ej30e80e8jrx.jpg?KID=imgbed,tva&Expires=1779290403&ssig=wfJhzV68iV",清弦cos大乔花嫁,search_contents_2026-05-20.csv,search_post,, 还原度100可人度200别人一听这是男的更激动了说什么也要加个联系方式 ,True,False,,0,消极,0.6317495703697205
5300712175308219,#清弦cos大乔花嫁#男人也能这么美丽吗 ,1779300528,2026-05-20 18:08:48+08:00,4,3,3,1779279605023,https://m.weibo.cn/detail/5300712175308219,安徽,5939204645,多樂,f,https://m.weibo.cn/u/5939204645?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006tWirjly8gq0mxkkkbxj30u00u0wgt.jpg?KID=imgbed,tva&Expires=1779290403&ssig=ET00HouAYU",清弦cos大乔花嫁,search_contents_2026-05-20.csv,search_post,,男人也能这么美丽吗 ,True,False,太漂亮了吧 || 包可以的啊,0,积极,0.6848499774932861
5300719708013854,大声说出来，这是什么级别的cos！！！@无锡TCG清弦 图片都这么美了，视频什么时候放出来#清弦cos大乔花嫁# ,1779302324,2026-05-20 18:38:44+08:00,35,1,0,1779279605024,https://m.weibo.cn/detail/5300719708013854,广东,7553752404,在圈里收瓜,f,https://m.weibo.cn/u/7553752404?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1045.1045.180/008fcM4cly8hc7mi1eg1pj30t10t1acm.jpg?KID=imgbed,tva&Expires=1779290403&ssig=HQYh9frTnz",清弦cos大乔花嫁,search_contents_2026-05-20.csv,search_post,,大声说出来这是什么级别的cos 图片都这么美了视频什么时候放出来 ,True,False,,0,消极,0.6191949844360352
5300739427009228,#清弦cos大乔花嫁#卧槽，竞男！卧槽！ ,1779307024,2026-05-20 19:57:04+08:00,23,6,0,1779279605026,https://m.weibo.cn/detail/5300739427009228,河南,7774565822,buff和水晶,m,https://m.weibo.cn/u/7774565822?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.6.1046.1046.180/008u9hIWly8hwqglupo3bj30t20teq9h.jpg?KID=imgbed,tva&Expires=1779290403&ssig=iAM63dBAmG",清弦cos大乔花嫁,search_contents_2026-05-20.csv,search_post,,卧槽竞男卧槽 ,True,False,就是雪语原来意思大二队的好像后面改名清弦在TCG江湖传言回意思大了好看的我对自己的性别凝视了一下 || 我的天 妆娘好厉害 本人也厉害姿势摆得都好好 好还原 还不扭捏,0,消极,0.7750906348228455
5300742245320711,#清弦cos大乔花嫁#just欣赏。 ,1779307697,2026-05-20 20:08:17+08:00,3,0,0,1779279605027,https://m.weibo.cn/detail/5300742245320711,福建,7547788132,希侑雪衣ovo,f,https://m.weibo.cn/u/7547788132?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008eNKugly8id4gguek1nj30u00u0419.jpg?KID=imgbed,tva&Expires=1779290403&ssig=EoAfCZ%2BD4D",清弦cos大乔花嫁,search_contents_2026-05-20.csv,search_post,,just欣赏 ,True,False,,0,积极,0.698124885559082
5300714559244278,“贰零贰贰”是初遇，是缘起，亦是回望。@十个勤天  “贰零贰贰”巡回演唱会南京、厦门、广州、杭州、郑州、成都六城正式官宣！ #十个勤天贰零贰贰巡回演唱会# ,1779301096,2026-05-20 18:18:16+08:00,18562,4390,2053,1779279687194,https://m.weibo.cn/detail/5300714559244278,泰国,7923156618,十个勤天-贰零贰贰巡回演唱会,m,https://m.weibo.cn/u/7923156618?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.600.600.180/008EcKYGly8i0s07qujyjj30go0godib.jpg?KID=imgbed,tva&Expires=1779290479&ssig=tjW59ZnQiq",十个勤天巡演官宣,search_contents_2026-05-20.csv,search_post,,贰零贰贰是初遇是缘起亦是回望  贰零贰贰巡回演唱会南京厦门广州杭州郑州成都六城正式官宣  ,True,False,青岛呢 三巡还不来青岛吗 || 我要新团歌 || 还没原谅北方吗,0,积极,0.5313127040863037
5300726554170482,#十个勤天巡演官宣#到时候文案我就这样发：“2026——2022，欢迎回到我们人声鼎沸的初见”（ps：莫拉娱乐过来抄作业） ,1779303956,2026-05-20 19:05:56+08:00,353,43,10,1779279687202,https://m.weibo.cn/detail/5300726554170482,湖北,6452438971,橙海银河系中的柚子,f,https://m.weibo.cn/u/6452438971?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.664.664.180/0072FM8jly8h496dlwg3pj30ig0igjs1.jpg?KID=imgbed,tva&Expires=1779290479&ssig=FkSX4JnRHx",十个勤天巡演官宣,search_contents_2026-05-20.csv,search_post,,到时候文案我就这样发20262022欢迎回到我们人声鼎沸的初见ps莫拉娱乐过来抄作业 ,True,False,这波是时间旅行者在搞浪漫 || 我什么时候能有此等脑子 || 老师你好牛啊,0,积极,0.7881346940994263
5293084726530409,润百颜×种地吧4丨以修护之力，让爱扎根囊谦从平原到高原，从麦浪到雪山，少年们与土地的对话从未停止。这一次我们携手《种地吧》第四季的脚步，以共同守护土壤之名，一起走进青海囊谦。重走种地之路，亦是重拾耕耘之心。润百颜始终相信，科技守护的不仅是肌肤的“土壤”，更是生命赖以生长的大地。以ECM土壤守护计划为始，让每一寸土壤重焕生机，让每一份坚守都能被看见、被延续。#润百颜种地吧4#  #润百颜ECM土壤守护计划#  #润百颜ECM# 润百颜的微博视频,1777482002,2026-04-29 17:00:02+08:00,5571,245,174,1779279687208,https://m.weibo.cn/detail/5293084726530409,北京,3367424764,润百颜,f,https://m.weibo.cn/u/3367424764?luicode=20000061&lfid=5293084726530409&launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.900.900.180/c8b6d2fcly8icdd96042ij20p00p03yy.jpg?KID=imgbed,tva&Expires=1779290479&ssig=XeVFTnn%2B2L",十个勤天巡演官宣,search_contents_2026-05-20.csv,search_post,,润百颜种地吧4丨以修护之力让爱扎根囊谦从平原到高原从麦浪到雪山少年们与土地的对话从未停止这一次我们携手种地吧第四季的脚步以共同守护土壤之名一起走进青海囊谦重走种地之路亦是重拾耕耘之心润百颜始终相信科技守护的不仅是肌肤的土壤更是生命赖以生长的大地以ECM土壤守护计划为始让每一寸土壤重焕生机让每一份坚守都能被看见被延续     润百颜的微博视频,True,False,让每一份坚守都能被看见被延续 || 以坚持和守护让爱扎根囊谦 || 十个勤天做大做强,3,积极,0.9555505514144896
5300617556005577,#卓沅2026K.E.Y巡回演唱会#海报暗藏满满心意，层层线索全是专属浪漫，将一整年时光凝铸成时钟意象，六点方位定格生辰，六月赴郑州，奔赴故乡温情之约;十二点位镌刻初心，十二月聚上海，共度十周年出道纪念日。全新@种地吧卓沅 2026K.E.Y巡演概念正式起航！个人专属新logo惊艳亮相，化蝶而生寓意逐梦新生。始于初心，忠于热爱，这场双向奔赴的浪漫旅程，正式开启🔑#卓沅##十个勤天#卓沅的沅气日常Plus版的微博视频,1779277969,2026-05-20 11:52:49+08:00,349,130,74,1779279687211,https://m.weibo.cn/detail/5300617556005577,山西,1777879301,成都娱乐帮,m,https://m.weibo.cn/u/1777879301?luicode=20000061&lfid=5300617556005577&launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/69f84905ly8id34v8xa0cj20u00u00tu.jpg?KID=imgbed,tva&Expires=1779290483&ssig=VLKjdBshpH",十个勤天巡演官宣,search_contents_2026-05-20.csv,search_post,,海报暗藏满满心意层层线索全是专属浪漫将一整年时光凝铸成时钟意象六点方位定格生辰六月赴郑州奔赴故乡温情之约十二点位镌刻初心十二月聚上海共度十周年出道纪念日全新 2026KEY巡演概念正式起航个人专属新logo惊艳亮相化蝶而生寓意逐梦新生始于初心忠于热爱这场双向奔赴的浪漫旅程正式开启卓沅的沅气日常Plus版的微博视频,True,False,马上发给我朋友,0,积极,0.9682434797286988
5299682160156666,这才是三巡的正确打开方式，官博改名了，贰零贰贰十个勤天梦开始的地方#十个勤天贰零贰贰巡回演唱会##十个勤天三巡官宣# ,1779054953,2026-05-17 21:55:53+08:00,159,16,4,1779279687215,https://m.weibo.cn/detail/5299682160156666,山西,2756869861,弹幕成精了,f,https://m.weibo.cn/u/2756869861?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1024.1024.180/a4527ee5ly8ibp3iimiyuj20sg0sgwgy.jpg?KID=imgbed,tva&Expires=1779290479&ssig=oYxACgVDlF",十个勤天巡演官宣,search_contents_2026-05-20.csv,search_post,,这才是三巡的正确打开方式官博改名了贰零贰贰十个勤天梦开始的地方 ,True,False,2022是什么鬼为什么我没懂 || 说出来真的不会被人笑吗 || 我为什么没找着官方,0,中性,0.5727274417877197
5299685104815870,改名了，十个勤天-貳零貳貳巡回演唱会🤔十个勤天#十个勤天##种地吧##十个勤天演唱会# ,1779055655,2026-05-17 22:07:35+08:00,88,22,1,1779279687221,https://m.weibo.cn/detail/5299685104815870,福建,5023783443,江小火s,m,https://m.weibo.cn/u/5023783443?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/005tZhzdly8ibzlaw1r8ij30u00u0408.jpg?KID=imgbed,tva&Expires=1779290479&ssig=iOEnSEYJs5",十个勤天巡演官宣,search_contents_2026-05-20.csv,search_post,,改名了十个勤天貳零貳貳巡回演唱会十个勤天 ,True,False,只要不叫那个什么再见我啥都能原谅他们 || 不明所以啥意思,0,中性,0.6907497048377991
5300744957986223,#十个勤天巡演官宣#山东是得罪你了吗 ,1779308344,2026-05-20 20:19:04+08:00,0,0,0,1779279687226,https://m.weibo.cn/detail/5300744957986223,山东,6822950966,忙内专家,f,https://m.weibo.cn/u/6822950966?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/007rKpeely8icr96tdeqmj30u00u0js8.jpg?KID=imgbed,tva&Expires=1779290479&ssig=8jWTUVsJD7",十个勤天巡演官宣,search_contents_2026-05-20.csv,search_post,,山东是得罪你了吗 ,True,False,,0,消极,0.7978777885437012
5300744946191339,#十个勤天巡演官宣#我求求了给我张票吧！！！求求！！！ ,1779308341,2026-05-20 20:19:01+08:00,0,0,0,1779279687234,https://m.weibo.cn/detail/5300744946191339,浙江,6179152077,pick_JING,f,https://m.weibo.cn/u/6179152077?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006Kb5Jbly8i4v2jvs05rj30u00u0gnh.jpg?KID=imgbed,tva&Expires=1779290479&ssig=gm%2BGwDg%2B3g",十个勤天巡演官宣,search_contents_2026-05-20.csv,search_post,,我求求了给我张票吧求求 ,True,False,,0,中性,0.7943045496940613
5300729641960152,#张凌赫回复丁程鑫#《开始推理吧》张凌赫拍了开推团，丁程鑫夸张凌赫又帅又会拍，张凌赫回复：模特帅，哈哈哈哈哈，你俩是懂互夸的，这两张完美的脸放在一起真的是大饱眼福啊，都来看下饭综艺#开始推理吧##娱乐圈真心局# ,1779304692,2026-05-20 19:18:12+08:00,914,30,56,1779279767607,https://m.weibo.cn/detail/5300729641960152,广东,2378564111,娱乐扒皮,m,https://m.weibo.cn/u/2378564111?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.315.315.180/8dc6020fly8h8v46jpa8cj208r08rjrg.jpg?KID=imgbed,tva&Expires=1779290562&ssig=d%2BCuq2pMt0",张凌赫回复丁程鑫,search_contents_2026-05-20.csv,search_post,,开始推理吧张凌赫拍了开推团丁程鑫夸张凌赫又帅又会拍张凌赫回复模特帅哈哈哈哈哈你俩是懂互夸的这两张完美的脸放在一起真的是大饱眼福啊都来看下饭综艺 ,True,False,张凌赫的模特帅回应太绝了丁程鑫笑得像个孩子两人互夸太甜 || 都来看开始推理吧的张凌赫吧帅气迷人的代名词张凌赫 || 丁程鑫超帅丁程鑫,0,积极,0.975067377090454
5300736351274951,#张凌赫回复丁程鑫#开始推理吧4 爱看的团综来了 丁程鑫的加入感觉更像男神天团了 ,1779306292,2026-05-20 19:44:52+08:00,109,17,0,1779279767611,https://m.weibo.cn/detail/5300736351274951,重庆,2695967452,昼思屿,m,https://m.weibo.cn/u/2695967452?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/a0b132dcly8icsnodi7h9j20u00u0di3.jpg?KID=imgbed,tva&Expires=1779290562&ssig=IeZb2P1CjC",张凌赫回复丁程鑫,search_contents_2026-05-20.csv,search_post,,开始推理吧4 爱看的团综来了 丁程鑫的加入感觉更像男神天团了 ,True,False,好努力的果果侠 || 这个和大侦探一个题材的吗 || 冲啊开推比跑男好看多了,0,积极,0.9711634516716005
5300732506670060,#张凌赫回复丁程鑫#张凌赫与丁程鑫两人在综艺《开始推理吧》的暖心互动圈粉无数。节目里丁程鑫大方夸赞张凌赫又帅又会拍，直白的认可满是真诚。面对夸奖，张凌赫温柔幽默回复“模特帅”，一句简短回应尽显高情商，双向奔赴的互夸氛围感拉满。 从日常默契玩梗，到暖心的互相认可，两人相处松弛又自然。没有刻意营业，真诚的兄弟情谊格外动人，网友纷纷感叹这份友情太好磕。简单的互动出圈走红，也让大家看到明星私下真实可爱的一面，为节目增添不少趣味看点。,1779305375,2026-05-20 19:29:35+08:00,67,16,0,1779279767618,https://m.weibo.cn/detail/5300732506670060,山东,7407711968,叫什么数字用户,f,https://m.weibo.cn/u/7407711968?luicode=20000061&lfid=5300732506670060&launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0085k0hily8id3254ohfmj30u00u0gpa.jpg?KID=imgbed,tva&Expires=1779290563&ssig=WSvr66LtTO",张凌赫回复丁程鑫,search_contents_2026-05-20.csv,search_post,,张凌赫与丁程鑫两人在综艺开始推理吧的暖心互动圈粉无数节目里丁程鑫大方夸赞张凌赫又帅又会拍直白的认可满是真诚面对夸奖张凌赫温柔幽默回复模特帅一句简短回应尽显高情商双向奔赴的互夸氛围感拉满 从日常默契玩梗到暖心的互相认可两人相处松弛又自然没有刻意营业真诚的兄弟情谊格外动人网友纷纷感叹这份友情太好磕简单的互动出圈走红也让大家看到明星私下真实可爱的一面为节目增添不少趣味看点,True,False,丁程鑫张凌赫你真的好会拍 张凌赫你真的好会演 || 哇好暖啊真不错 || 这个综艺真的好看,0,积极,0.9562442898750304
5300725179748889,#丁程鑫给张凌赫说水会更导电#小丁和张凌赫这期好搞笑帅哥哥帅弟弟#张凌赫回复丁程鑫#我养猪杀你啊看了逐玉但是看反了哈哈哈 #丁程鑫看的是正经逐玉吗# 棵棵西里-的微博视频  ,1779303628,2026-05-20 19:00:28+08:00,65,13,2,1779279767624,https://m.weibo.cn/detail/5300725179748889,河北,7964283887,棵棵西里-,f,https://m.weibo.cn/u/7964283887?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008GZk3Jly8id350pwwk6j30u00u00v8.jpg?KID=imgbed,tva&Expires=1779290562&ssig=4%2Bo5edMOPj",张凌赫回复丁程鑫,search_contents_2026-05-20.csv,search_post,,小丁和张凌赫这期好搞笑帅哥哥帅弟弟我养猪杀你啊看了逐玉但是看反了哈哈哈  棵棵西里的微博视频  ,True,False,你喜欢张凌赫丁程鑫吗 || 丁程鑫笨笨的好可爱,0,消极,0.4577689170837402
5300736503579060,张凌赫暖心回复丁程鑫啦两人互动超友好，相处氛围轻松又舒服网友直呼俩人关系超好，同框互动太有爱啦#张凌赫回复丁程鑫##微博二创视频创作季##2026文娱明星视频激励计划# 梦诺2016的微博视频 ,1779306327,2026-05-20 19:45:27+08:00,27,2,0,1779279767630,https://m.weibo.cn/detail/5300736503579060,陕西,5825858256,梦诺2016,f,https://m.weibo.cn/u/5825858256?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006mgHRKly8id7dmv23cwj30u00u03zn.jpg?KID=imgbed,tva&Expires=1779290562&ssig=bTzbx97Bw8",张凌赫回复丁程鑫,search_contents_2026-05-20.csv,search_post,,张凌赫暖心回复丁程鑫啦两人互动超友好相处氛围轻松又舒服网友直呼俩人关系超好同框互动太有爱啦 梦诺2016的微博视频 ,True,False,关系不错继续保持 || 友谊如歌温馨互动暖人心,0,积极,0.983134150505066
5300745765127453,张凌赫回复丁程鑫他俩居然认识 还互相拍照 这么熟了吗 ,1779308536,2026-05-20 20:22:16+08:00,0,0,0,1779279767636,https://m.weibo.cn/detail/5300745765127453,西藏,7815314891,渝记栩事_,f,https://m.weibo.cn/u/7815314891?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008wUgpZly8ibvqq47xy1j30u00u0dhz.jpg?KID=imgbed,tva&Expires=1779290562&ssig=y8Cgh1NjV%2B",张凌赫回复丁程鑫,search_contents_2026-05-20.csv,search_post,,张凌赫回复丁程鑫他俩居然认识 还互相拍照 这么熟了吗 ,True,False,,0,中性,0.4282659590244293
5300745601552631,#张凌赫回复丁程鑫#感觉丁程鑫和张凌赫两个人关系挺亲近的呀，应该在开始推理吧节目里玩的很好吧，期待节目播出呀 ,1779308497,2026-05-20 20:21:37+08:00,5,4,0,1779279767641,https://m.weibo.cn/detail/5300745601552631,浙江,7909064637,述雨迹,m,https://m.weibo.cn/u/7909064637?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008DfD0Fly8idahxs1tdej30u00u0ae3.jpg?KID=imgbed,tva&Expires=1779290562&ssig=Meq9hP6FZp",张凌赫回复丁程鑫,search_contents_2026-05-20.csv,search_post,,感觉丁程鑫和张凌赫两个人关系挺亲近的呀应该在开始推理吧节目里玩的很好吧期待节目播出呀 ,True,False,你期待这一季开始推理吗吗 || 张凌赫拍照还挺好的 || 两个人的互动挺自然呀,0,积极,0.972622811794281
5300744620085047,#张凌赫回复丁程鑫#两位都帅帅的 ,1779308263,2026-05-20 20:17:43+08:00,0,0,0,1779279767646,https://m.weibo.cn/detail/5300744620085047,广东,7905688123,念年安夏,f,https://m.weibo.cn/u/7905688123?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.1.1078.1078.180/008D1sCLly8ia162vropfj30ty0u0aed.jpg?KID=imgbed,tva&Expires=1779290562&ssig=bpcHshD8GA",张凌赫回复丁程鑫,search_contents_2026-05-20.csv,search_post,,两位都帅帅的 ,True,False,这波是双厨狂喜两个帅哥同框我能看到天亮,0,积极,0.979971170425415
