user_id,nickname,gender,avatar,desc,follows,fans,tag_list,last_modify_ts,source_file
7548890245,望烬,m,https://wx1.sinaimg.cn/orj480/008eSnchly1hd4vkikuamj30ee0eegm7.jpg,大部分素材来源于网络，侵权可删(*´I`*),2795,32.5万,,1779081734992,search_creators_2026-05-18.csv
7204435332,芭蕾兔姬,f,https://wx1.sinaimg.cn/orj480/007Rz4JSly8icre68wo5bj30u00u041b.jpg,🐰,61,232,,1779081738515,search_creators_2026-05-18.csv
5096284073,枫眠雪86,f,https://wx1.sinaimg.cn/orj480/005yTuidly8i5kki4bf43j30u00u00uw.jpg,,1950,3.2万,,1779081741945,search_creators_2026-05-18.csv
7085556473,心智复利,m,https://wx3.sinaimg.cn/orj480/007JwgUVly8hnk4gntcmmj30dv0dvt8s.jpg,物来顺应，未来不迎，当时不杂，既过不恋,3351,4.6万,,1779081745439,search_creators_2026-05-18.csv
1623886424,新浪电影,m,https://wx4.sinaimg.cn/orj480/001LTF2wly8i5k0lyoudlj60b30b3dg002.jpg,报道国内国外重要影片、影人动态，还有电影票、周边等福利赠送。,2448,3167.7万,,1779081748820,search_creators_2026-05-18.csv
5202330114,模特刘雯吧,m,https://wx4.sinaimg.cn/orj480/005G4rIely8ibgrzqc8qaj30u00u00v1.jpg,百度模特刘雯吧,190,30万,,1779081752176,search_creators_2026-05-18.csv
6400913994,藏海传官微,m,https://wx4.sinaimg.cn/orj480/006ZbA8ily8hlbjkya2s5j30u00u00wh.jpg,,42,81.7万,,1779081755520,search_creators_2026-05-18.csv
1843633441,搜狐娱乐,m,https://wx3.sinaimg.cn/orj480/0020LHhfly8h8p8t2d8guj602s02s0sj02.jpg,给你一个不一样的娱乐圈！,1470,705.4万,,1779081758948,search_creators_2026-05-18.csv
7938529917,胖头鱼的泡泡圈,f,https://wx1.sinaimg.cn/orj480/008Ffgh7ly8ia25h211upj30u00u0q4t.jpg,,7,861,,1779081762378,search_creators_2026-05-18.csv
1642591402,新浪娱乐,m,https://wx2.sinaimg.cn/orj480/001Na93Ily8ibrhmc4c40j60c80c8q3i02.jpg,新浪娱乐,3531,4506.9万,,1779081765790,search_creators_2026-05-18.csv
7709896090,Goooodanimals,f,https://wx2.sinaimg.cn/orj480/008pLWaKly8hxxmp7sphkj30ij0ij0tn.jpg,你灵魂的欲望，是你命运的先知。,63,7,,1779081769217,search_creators_2026-05-18.csv
1896820725,天津股侠,m,https://ww3.sinaimg.cn/orj480/710f2ff5jw8f8v9xo0cpcj20yi0yiwg5.jpg,"新浪微博财经类自媒体人，20年的股海沧桑,民间职业股票投资人.操作风格&lt;超短线结合波段&gt;微博是个人炒股日志，不做咨询、荐股，跟风者自负盈亏。",4742,42.3万,,1779081772618,search_creators_2026-05-18.csv
1802564537,新派观察,m,https://wx4.sinaimg.cn/orj480/6b70f3b9ly8hwdrpau6wrj20u00u0dh3.jpg,这里是新派观察👁投稿爆料私信我~,1162,100.3万,,1779081776096,search_creators_2026-05-18.csv
6578025649,_蝶潁,f,https://wx4.sinaimg.cn/orj480/007baIXTly8ic6aoyvecfj30u00u0q7w.jpg,也许，我的爱不适合现代的规则、,833,1.1万,,1779081779546,search_creators_2026-05-18.csv
7484789926,江晚月畔,f,https://wx2.sinaimg.cn/orj480/008axpMaly8id8q9aa4fhj30u00u0go5.jpg,怎么开心怎么来   事事顺心,3612,1.3万,,1779081783005,search_creators_2026-05-18.csv
2520402873,晶刚专属,m,https://wx2.sinaimg.cn/orj480/963a4bb9ly8hhzbz346zzj20u00u0wg7.jpg,体育博主、不嗑cp、拒绝拉踩，素材源于网络，侵私删。,1994,22.3万,,1779081786431,search_creators_2026-05-18.csv
7834519624,蕾色锈迹,f,https://wx4.sinaimg.cn/orj480/008ycQrKly8id7v4ikq0mj30u00u0n0j.jpg,已化身zgk,1157,2万,,1779081789821,search_creators_2026-05-18.csv
1758423181,软软糯糯白白圆圆,f,https://wx1.sinaimg.cn/orj480/68cf688dly8ic37bcg8ruj20u00u0q3q.jpg,有猫人士~,521,632,,1779081793255,search_creators_2026-05-18.csv
2907202327,要喝奶茶啊啊,f,https://wx2.sinaimg.cn/orj480/ad486317ly8ibte0rphilj20k00k0mxq.jpg,,785,9926,,1779081796634,search_creators_2026-05-18.csv
2080403725,糊糊萌记,f,https://wx3.sinaimg.cn/orj480/7c00710dly8hx6d310etfj20ro0ro407.jpg,开心就好,2902,1万,,1779081800056,search_creators_2026-05-18.csv
5705021476,芒果捞小萌主,m,https://wx4.sinaimg.cn/orj480/006e5GHqly8h8ugf15lhuj30u00u03zh.jpg,综艺影视娱乐宣传，合作请私信,573,273.2万,,1779081803424,search_creators_2026-05-18.csv
5100547430,热剧抢先看,f,https://wx3.sinaimg.cn/orj480/005zbno2ly8h8v8uhh24tj30rn0rnmza.jpg,,5419,51.9万,,1779081806916,search_creators_2026-05-18.csv
2803301701,人民日报,m,https://wx4.sinaimg.cn/orj480/0033ImPzly8h8vgemh8kxj60sa0sadgw02.jpg,人民日报法人微博。参与、沟通、记录时代。,3095,1.58亿,,1779081810289,search_creators_2026-05-18.csv
1216826604,wu2198,f,https://wx3.sinaimg.cn/orj480/48874cecly8gdj804hwz5j20u00u0djj.jpg,我wu2198是炒股农民，不涉及任何个股问题，不会主动联系任何网友，希望大家小心骗子！,4,46.8万,,1779081813780,search_creators_2026-05-18.csv
1108242961,风的节奏吹,m,https://wx4.sinaimg.cn/orj480/420e7211ly8hiyhfmhvqxj20ej0ejaao.jpg,谈法律，聊摄影，喝咖啡。,851,36.7万,,1779081817327,search_creators_2026-05-18.csv
1638832591,维多梨鸭Victoria,f,https://wx2.sinaimg.cn/orj480/61ae99cfly8hg4r450quij20e80e8mxn.jpg,喜欢和下头就在一瞬间,1916,61.7万,,1779081820708,search_creators_2026-05-18.csv
6435251132,小布丁爱美食y,f,https://wx3.sinaimg.cn/orj480/0071vEN6ly8hhzsd0fkfpj30sg0sfjth.jpg,素材来自网络，不做商用，纯分享，联系立删,2273,1.8万,,1779081824124,search_creators_2026-05-18.csv
7462090326,荔萌离泣,f,https://wx2.sinaimg.cn/orj480/00890azAly8id2wdlnk65j30u00u0gp2.jpg,☘️+💚=🍀 INFP｜사랑해 성한빈,2307,1.1万,,1779081827498,search_creators_2026-05-18.csv
7321201552,没想到还能起那么长的昵称呢,f,https://wx4.sinaimg.cn/orj480/007Zt0Y0ly8i65y5092pej30sg0sgmyy.jpg,富强、民主、文明、和谐、爱国、敬业、诚信、友善,169,10,,1779081830942,search_creators_2026-05-18.csv
2635695961,老曾阿牛,m,https://ww3.sinaimg.cn/orj480/9d198759jw1el142mob3yj20j60eedle.jpg,股金多少事，笑骂于诗中,285,107.9万,,1779081834331,search_creators_2026-05-18.csv
7882214040,她的猫咪纹真可爱,f,https://wx3.sinaimg.cn/orj480/008BqXWwly8icsdiv94a2j30u00u0tbw.jpg,欣欣全世界only one  &gt;ᴗ&lt;,495,406,,1779081837716,search_creators_2026-05-18.csv
2747175561,北青深一度,m,https://ww2.sinaimg.cn/orj480/a3be9289jw1f9n35z8sa0j20p00p0wfr.jpg,北京青年报深度部官方账号，守望变革中国，呈现精致阅读,307,109.9万,,1779081841135,search_creators_2026-05-18.csv
7885618374,Poppy不happy,f,https://wx2.sinaimg.cn/orj480/008BFfz8ly8id4ymo4ljhj30sk0tzwh3.jpg,祝你星途璀璨，永远闪烁，永远明亮🩵🩷   纯🩸lmp🈲tts ‼️圈内只专注橹穆两人,1443,1658,,1779081844496,search_creators_2026-05-18.csv
7994622081,才可扶司机,f,https://wx4.sinaimg.cn/orj480/008J2Cprly8i1k1728iw8j30dw0dwmyd.jpg,财家班，娱乐小跟班，有关必回，成人达己！,6706,6759,,1779081847888,search_creators_2026-05-18.csv
2535760180,安徽视讯,m,https://wx1.sinaimg.cn/orj480/9724a134ly8hlonzb4ad4j20go0gomxm.jpg,让世界看见安徽，让安徽闪亮世界，专注推送要闻，传播权威资讯，输出主流价值，引导舆论热点，畅通社情民意。日常投稿邮箱：anhuishixun@ahtv.cn,751,135.9万,,1779081851279,search_creators_2026-05-18.csv
2656274875,央视新闻,m,https://wx4.sinaimg.cn/orj480/002TLsr9ly8iakuy3heb6j60j60j6wex02.jpg,“央视新闻”是中央广播电视总台新闻新媒体旗舰账号，是总台重大新闻、突发事件和重要报道的首发平台。,2770,1.4亿,,1779081854631,search_creators_2026-05-18.csv
3296569781,风云梦远,m,https://wx1.sinaimg.cn/orj480/c47da9b5ly8i5eub3m4sgj20a90a9aa8.jpg,"寰宇的瞭望台。The Climate,The World.",373,154.1万,,1779081857976,search_creators_2026-05-18.csv
3867129892,苗乐伟-,m,https://wx4.sinaimg.cn/orj480/e67fb824ly8i09pqm5nnvj20u00u0q70.jpg,只为养猪人,9195,12.4万,,1779081861313,search_creators_2026-05-18.csv
1762467461,咸鱼本不咸,f,https://wx2.sinaimg.cn/orj480/690d1e85ly8ibr32zie8wj20u00u0aby.jpg,小时候没上过兴趣班 所以长大了没兴趣上班,5094,6587,,1779081864875,search_creators_2026-05-18.csv
3178841952,小圆带个饼,f,https://wx2.sinaimg.cn/orj480/bd794760ly8i72gx6s6epj20sg0sgtat.jpg,百家号 | 只发红稿,6998,1.2万,,1779081868274,search_creators_2026-05-18.csv
1642634100,新浪科技,m,https://wx2.sinaimg.cn/orj480/001Nakaoly8h8vh6pbz8ij60c60c4q3602.jpg,新浪科技是中国最有影响力的TMT产业资讯及数码产品服务平台。让我们带你观察世界变化，看清行业趋势！,2690,2378.8万,,1779081871652,search_creators_2026-05-18.csv
5659508852,追球王重阳,m,https://wx3.sinaimg.cn/orj480/006b0IMQly8ibi5j36ylsj30m80m8763.jpg,九连冠已达成，目标直指十五连冠！,293,40.5万,,1779081875060,search_creators_2026-05-18.csv
6715107430,天岗268,m,https://wx3.sinaimg.cn/orj480/007krUcmly8fvh99qb0ypj30ig0ig0u2.jpg,卖电脑配件的～伪挨踢人士,3361,2万,,1779081878494,search_creators_2026-05-18.csv
7422806367,中网传播,f,https://wx1.sinaimg.cn/orj480/0086ll1lly8hw9cc28gcpj30rs0rs3yx.jpg,本微博原名中国网娱乐现仅作为北京中国网传播有限公司文娱领域内容发布!,1886,378.2万,,1779081881869,search_creators_2026-05-18.csv
7268100403,连载批的眼泪擦不干,m,https://wx2.sinaimg.cn/orj480/007VScVRly8icvmztu85zj30u00u040o.jpg,以后只流幸福的眼泪,107,166,,1779081885234,search_creators_2026-05-18.csv
6641280497,金豆咖啡,f,https://wx3.sinaimg.cn/orj480/007fs8rnly8i8hkmo8j0tj30u00u0q6x.jpg,不求奢华:但求干净整洁！,1393,2728,,1779081888643,search_creators_2026-05-18.csv
5823180089,囧鸽,m,https://wx3.sinaimg.cn/orj480/006m5t9vly8gus5qbf4afj60u00u0gn202.jpg,合作请私信,878,124.9万,,1779081892059,search_creators_2026-05-18.csv
6629056234,重生之我在短国开磕糖机,m,https://wx1.sinaimg.cn/orj480/007eCQlQly8i50ypa1aowj30u00u0q5i.jpg,信则有，不信则无。短剧组讯报告，接投稿。  一切组讯以实际官宣为主，中途发生变动原因很多与本人无关，本人概不负责。,99,1.5万,,1779081895491,search_creators_2026-05-18.csv
