text,label,置信度
伊朗南部霍尔木兹甘省米纳卜市遭袭的小学搜寻工作结束，最终遇难人数为165人。这所小学位于伊朗南部米纳卜市，伊朗伊斯兰革命卫队在当地设有一处基地。该学校于2月28日美国和以色列对伊朗袭击中被波及。美国伊朗冲突走向何方央视新闻央视新闻的微博视频,2,0.8474688529968262
国际原子能机构：没有迹象表明伊朗核设施遭到袭击或破坏国际原子能机构否认伊朗核设施遭袭据央视，当地时间3月2日，国际原子能机构总干事格罗西在理事会上表示，截至目前，没有迹象表明伊朗核设施，包括布什尔核电站、德黑兰研究堆或其他核燃料循环设施，遭到破坏或袭击。国际原子能机构仍在通过事故和应急中心联系伊朗核监管机构，目前尚未收到回复。格罗西敦促各方在所有军事行动中保持最大限度的克制，以避免局势进一步升级。伊朗称美以袭击了伊朗核设施伊朗一名中国公民遇难,2,0.8205671310424805
伊朗称美以袭击了伊朗核设施伊朗驻国际原子能机构大使：美国及以色列袭击了伊朗核设施据财联社3月2日电，伊朗驻国际原子能机构大使表示，美国及以色列昨日袭击了伊朗核设施。此外，据伊朗方面当地时间3月2日消息，美国驻伊拉克北部库尔德自治区库区首府埃尔比勒总领馆已被摧毁，无法使用。伊拉克北部库尔德自治区库区政府及美国方面对此暂无回应。据埃尔比勒安全部门3月2日统计，自2月28日以来，伊库区已遭受十余次由伊朗和伊拉克民兵武装伊斯兰抵抗组织发动的袭击，袭击使用了超过60枚导弹和无人机，大部分已被当地防空系统拦截。伊朗一名中国公民遇难,2,0.808870255947113
美国伊朗冲突走向何方新浪新闻特邀西北大学教授：美以联合打击，目标不仅是核设施，更是伊朗的战争潜力和政治心脏。,2,0.7431671619415283
官方：邵佳一获中国金帅奖北京时间3月2日，2025中国金球奖颁奖典礼在南京举行，各奖项得主也悉数揭晓。其中37岁的吴曦第2次当选中国金球奖，31岁的王霜第5次摘得女足金球奖，刘殿座斩获金手套奖，国足主帅邵佳一获金帅奖。王钰栋和帅惟浩则分别获得U21和U17的金童奖。2025赛季，邵佳一带队青岛西海岸获得中超第9名。他在离任之后，成为了中国男足国家队主帅。综合直播吧、我爱英超,0,0.6544638872146606
博主称懊悔误机后得知迪拜机场被炸夫妻回应误机后才知迪拜机场被炸据新闻晨报，近日，有博主发视频称自己本来要和妻子一起飞去巴塞罗那，中途在迪拜机场转机。因为老婆看错了了时间，两人误机。他们还为这次航班购买了升舱券，妻子还因自己错过了时间而懊悔，第二天他们就看到了迪拜机场被炸的消息，本来的懊悔只剩后怕。网友：一切都是最好的安排。受美国与以色列2月28日对伊朗发动打击影响，中东地区多个国家关闭领空，截至3月1日凌晨，中东地区三个枢纽机场停止运营，造成大范围航班取消、旅客滞留。多架美军战机坠毁新闻晨报的微博视频,2,0.700749933719635
美以袭击已致伊朗555死伊朗超10万名救援人员高度戒备据央视，伊朗红新月会今天3月2日表示，美国、以色列发动对伊朗的袭击，伊朗已有131座城市受到波及，目前袭击已造成555人死亡。伊朗有超过10万名救援人员处于高度戒备状态。伊朗一名中国公民遇难,2,0.735365629196167
李茂称将租车开到阿曼据红薯视频，3月1日上午，前至上励合组合成员、演员李茂发布视频称，在迪拜遭遇航班取消无法回国的情况，引发热议。3月2日，李茂发视频报平安称今早6点时候收到国航的消息，飞机又取消了，但是阿曼的航班还没有取消。所以决定临时租一个可以跨境的车开到阿曼。伊朗一名中国公民遇难红薯视频的微博视频,2,0.8841140270233154
莫斯科遭遥控炸弹袭击3名警察遇难俄罗斯莫斯科遭遥控炸弹袭击3名警察遇难据央视新闻消息，总台记者当地时间3月2日获悉，当天俄罗斯首都莫斯科遭遥控炸弹袭击，事件导致3名警察身亡。,2,0.6455119252204895
多家金店停售投资金条首饰金价格已达1620元每克据财联社，随着国际金价节节攀升，有品牌金店暂停销售投资金条，取而代之以工艺金条。工艺金条与投资金条相比，每克价格相差200元至300元。目前，工艺金条价格在1400元克左右。首饰金方面，记者走访了解到，3月2日，主流品牌金店首饰金价格基本达到1620元克。金银涨爆了,2,0.8642785549163818
知情者称陈浩民夫妇因工作滞留阿联酋演员陈浩民夫妇滞留阿联酋，妻子蒋丽莎：人生第二次收到轰炸警报，作为中国人真的很感恩现在和平的每一天陈浩民妻子称感恩现在和平的每一天据极目新闻，3月1日，陈浩民妻子蒋丽莎在网上发文称，阿联酋阿布扎比发生爆炸，并配发安全警报图片称，人生第二次收到轰炸警报！世界这么大作为中国人真的很感恩现在和平的每一天，在世界炮火纷飞的战乱地方，才会显得和平的尤为珍贵！咱们自己的祖国有底气，有硬气，更有骨气！强大又热爱和平！每一次人生的经历都让我更深刻体会刚毅不屈人不犯我，我不犯人的中国精神！评论区，有网友询问还敢出去？蒋丽莎回复，来了好几天了，谁能提前预料，并配以蒙眼笑哭的表情包。其女儿贝拉拉连发四个啊字，妈妈一定要平安的回来。有知情网友称，他们是几天前去工作的，并安慰：贝拉公主小宝贝，你的爸爸、妈妈、姥姥们一定会平平安安，顺顺利利回国的。大使馆已开启中国公民转移登记，希望能早日平安顺利回国。另有网友安慰：贝拉放心吧，爸爸妈妈和家人一定会没事的，姨姨们都会为他们祈福早日回国。还有网友两天前发布了与陈浩民蒋丽莎的合影称，在迪拜偶遇陈浩民。2日上午，极目新闻记者拨打了相关人员的电话，对方称是陈浩民的经纪人，但没有回应此事，记者联系其演艺事业的北京某影视公司工作人员也未获回应。公开资料显示，56岁的陈浩民为香港影视男演员、歌手，40岁的蒋丽莎为模特，两人于2011年在湖南长沙登记结婚，育有三女一子。伊朗导弹突破以色列防御系统新浪新闻的微博视频,0,0.7064214944839478
伊朗宣布发动第十波攻势伊朗用霍拉姆沙赫尔4导弹发动第十波攻势伊朗称对以攻势将进一步扩大据参考消息，伊朗媒体2日报道，伊朗伊斯兰革命卫队发布第9号公告说，动用霍拉姆沙赫尔4弹道导弹发动第十波攻势，打击以色列特拉维夫、海法等地目标。公告说，伊朗伊斯兰革命卫队针对美国和以色列的真实承诺4第十波攻势，动用霍拉姆沙赫尔4弹道导弹发动打击，目标包括以色列特拉维夫政府大楼、位于以色列海法的军事和安全中心以及东耶路撒冷。公告重申，对以攻势将进一步扩大，以色列的警报声将永不停息。伊朗导弹突破以色列防御系统,2,0.8139793276786804
外交部回应1名在伊朗中国公民遇难据央视新闻，今日，外交部发言人毛宁主持例行记者会。毛宁表示，日前在伊朗首都德黑兰的一名中国公民在军事冲突中受到波及，不幸遇难。我们对遇难同胞表示哀悼，对遇难者家属表示慰问。外交部已经指导驻伊朗使馆为涉事人员及家属提供协助。伊朗导弹突破以色列防御系统,2,0.8460476994514465
0302要闻daily中东局势进展伊朗称不会与美国谈判美国和以色列3月1日继续对伊朗发动军事打击，伊朗最高领袖哈梅内伊2月28日在袭击中遇害。伊朗方面3月2日表示，不会与美国进行谈判。多国谴责美国和以色列，对哈梅内伊遇害表示哀悼，呼吁各方停止军事行动，让局势重回政治外交解决轨道。目前，中东地区多个国家关闭领空，截至3月1日凌晨，中东地区三个枢纽机场停止运营，造成大范围航班取消、旅客滞留。受地缘政治影响，国际油价周日大幅上涨，周一金银全线高开。现货黄金上涨至5341美元盎司，涨幅1.21；现货白银报94美元盎司，涨幅0.48。,2,0.8265093564987183
外媒称美驻科威特使馆冒出浓烟外媒曝美驻科威特使馆现状据北京时间，沙特阿拉伯阿拉比亚电视台2日报道称，美国驻科威特大使馆院内冒出浓烟。目前科威特方面暂未发布任何相关消息。美国国务院此前曾发布消息称，驻科威特大使馆已对所有人员实施原地避难措施。编辑：惠天骄；审签：艾渝伊朗导弹突破以色列防御系统羊城晚报的微博视频,2,0.8749470114707947
伊朗电视台被黑客插播特朗普讲话无法无天！伊朗国家电视台遭袭致2人遇难当时正播放民众哀悼哈梅内伊画面另有伊朗媒体被黑客入侵贴脸直播特朗普内塔尼亚胡喊话据直新闻当地时间3月1日，伊朗国家电视台总部遭美以空袭，并造成两名工作人员遇难，部分设施受损，当时正直播哀悼画面；还有电视台遭黑客攻击，被强行插播美以领导人讲话，呼吁民众推翻现政权。伊朗导弹突破以色列防御系统直新闻的微博视频,1,0.5166653990745544
游客称导弹从头顶飞过吓得双腿发软据九派新闻，2月28日，美以联合对伊朗发起军事打击，伊朗随即回击，战火再度在中东肆虐。部分导弹在拦截过程中碎片坠落，波及迪拜与阿布扎比的国际机场。北京时间3月1日18时许，夏商化名终于办好了酒店入住。从2月27日晚从北京出发前往马耳他，到28日在多哈中转时突遇变故，过去四十多个小时，成为他此生最难忘的旅程。夏商乘坐的卡塔尔航空航班原定当地时间2月28日9时30分起飞，却于11时折返，12时许重新落地多哈机场。彼时，美以已对伊朗动手，德黑兰多处遇袭，伊朗随即关闭领空，展开反击。他乘坐的飞机本应飞越伊朗前往欧洲，却在途中被告知无法穿行，只得返航。起初，警报只有阿拉伯语，直到晚上才开始用英文播报。借助翻译软件，夏商才意识到事态的严峻。他随人流回到候机楼，楼内人头攒动。机场和航空公司的工作人员看似镇定，未因爆炸声表现出慌乱，依然按部就班地引导乘客。2月28日晚，多哈机场候机楼里，疲惫的旅客横七竖八躺了一地，席地而睡，等待领空重启。大家和衣而卧，睡得不踏实，却也只能借此暂缓疲惫。3月1日凌晨2点多，工作人员陆续叫醒他们，收集护照、登记信息，安排大家撤离机场。因滞留人数众多，直到凌晨5点，夏商才得知将被送往哪家酒店。混乱中，他们先被带到一家酒店，排着队快办完入住时，却被告知客满，只得再联系航司重新安排。就在这一波三折的间隙，夏商在酒店门口亲眼看到导弹从头顶掠过，在空中炸开，巨响让他双腿发软，脑海里只剩下一个念头：回家。天空里接连不断的爆炸声，让所有人惊慌失措，纷纷涌向酒店内。工作人员迅速将大家引入地下室躲避。伊朗导弹突破以色列防御系统九派新闻的微博视频,2,0.5679633021354675
iG主教说练能赢下ALiG主教练Mafa在采访中表示：我觉得AL是很强的队伍，但我觉得如果我们表现得好是能够赢下他们的，会好好准备的！竞圈风向标的微博视频,0,0.8254013061523438
伊朗首都医院遭袭转移画面曝光据伊朗塔斯尼姆通讯社1日报道，美国和以色列当晚持续发动空袭，伊朗首都德黑兰的甘地医院被击中。初步信息显示，空袭导致这家医院进入紧急状态，医务人员正在将新生儿和病人转移到更安全的病房。手机上的新浪的微博视频,2,0.8637902140617371
女星吴辰君发文讲述迪拜现状：迪拜的水电和食物供应都正常3月1日凌晨，台湾女星在社交平台发文，讲述了自己在迪拜亲历战争的惊魂时刻，引发关注。1日晚，吴辰君再发文讲述现况：还好，目前迪拜的水电和食物供应都正常。前两天刚把冰箱塞得满满当当，没想到就遇上了这样的突发状况。也正因为如此，我才更深刻地体会到，原来平凡安稳的日常生活，是如此的珍贵。我们已经和孩子们聊过了现状。孩子们其实很懂事，他们在家看书、玩桌游，安安静静地做自己的事。今天他们还帮忙切水果、做巧克力蛋糕，我在厨房准备餐食，大家都在努力让生活维持原有的节奏。因为我相信，只要大人稳住了，孩子的世界就依然是安全的。我从没想过，我们也会亲身经历导弹拦截和震耳欲聋的巨响。但此刻能做的，就是照顾好家人、守好生活，让爱与陪伴成为彼此最坚定的力量。谢谢所有关心我的朋友们。愿纷争早日落幕，影响降到最低。愿平安与光明，降临在每一个人身上。伊朗导弹突破以色列防御系统,2,0.5876925587654114
伊朗导弹库存还能撑多久？特约评论员陈冰：伊朗导弹库存有2000多枚，第一天消耗了300多枚据直新闻美国和以色列对伊朗的军事突袭仍在进行，伊朗的反击也在持续，应如何看待今后的伊朗局势走势？直新闻特约评论员陈冰深度分析称：美以对伊朗的打击刚开始，伊朗也有一定的导弹和无人机库存，再过两三天局势才能明朗。伊朗导弹库存有2000多枚，第一天消耗了300多枚，等到伊朗导弹打完了，就可能展开外交活动，考虑如何让战争尘埃落定。全文gt;gt;伊朗导弹突破以色列防御系统陈冰：毫无疑问，特朗普的豪赌出现了意外,2,0.7922493815422058
小调查：你们家乡正月十四有哪些习俗？今天是正月十四，中国传统农历节日之一。为农历正月的第十四天，标志着春节尾声与元宵节的临近。其习俗兼具普遍性与地域特色，涵盖饮食、祭祀、祈福等活动。网页链接,2,0.6242895126342773
男子被朋友举报酒驾后告发其藏烟花据江西旅游广播3月1日报道，安徽。有媒体报道，近日，安徽亳州曹某酒后驾车去找朋友谈事儿，两人一言不合发生争执，朋友一气之下报警举报曹某酒驾。民警赶来处理时，曹某也不甘示弱，反手举报朋友家中非法存放烟花爆竹，民警随后果然查获相关物品。经检测，曹某血液酒精含量达188.5mg100ml，涉嫌危险驾驶罪将被吊销驾驶证，并面临刑事处罚。朋友也因非法储存危险物品被立案调查，两人双双把自己送进去，堪称极限互坑。江西旅游广播的微博视频,2,0.6194900274276733
伊朗无人机袭击美以视频曝光据环球网3月2日，伊朗革命卫队发布了一段视频，视频中展示了数量庞大的自杀式无人机革命卫队，发射无人机袭击美以目标的画面，自杀式无人机摆满仓库一望无际。伊朗导弹突破以色列防御系统北京时间的微博视频,2,0.6813382506370544
女子坠亡地中灵山系未开发景区一家4口爬山祈福，33岁妻子坠亡，死者父亲称已完成尸检，丈夫最新回应质疑近日，一家四口去河南登封市颍阳镇中灵山上祈福，33岁妻子突然失联的消息引发关注。之后失联10日的重庆女子刘某被确认坠亡。警方已对此事展开调查多日。2月28日，刘某的父亲称，目前女儿已完成尸检。这几天他一直和女婿待在一起。当被问及刘某此前的精神状况、夫妻间是否有矛盾，刘父称，女儿和女婿在山上分开的次数较多，警方还在调查，目前不便多说，方方面面很复杂，要讲事实和证据。附近民宿老板小凡表示，中灵山属未开发景区，不收取门票，徒步上山需要3个多小时。夜间没有照明，不建议游客在下午6点后上山，而且周围没有栏杆，紧邻悬崖峭壁，比较危险。针对此事媒体已报道的细节，舆论中也出现了一些疑问，例如：当时夫妻俩为何会分开上山？发现刘某状态不对后，他们为何又迟迟没有下山？刘某丈夫回应，春节期间，刘某提出想要前去爬山祈福，夫妻二人带着2个孩子从重庆出发。出发前，妻子没有表现出精神异常，他们经营一家彩票店，家里也没有矛盾。当日妻子带着小儿子先上山，他带着大女儿在后面，因为带了行李等物品，一边走一边休息，下午5点多一家四口才在山顶会合。当时他发现妻子神情恐惧，无法正常表达，她坐在山上，不愿意走，也不愿意下山，说自己害怕。问她怕什么，就一直摇头不说话。因妻子拒绝下山，他拨打119求助。后来，大女儿独自往山下走，他担心孩子安全，便下山找，很快小儿子也跟了下来。一个多小时后，他找到女儿带着两个孩子返回山顶。当时，天已经完全黑了。当时她妻子刘某还坐在山顶。刘某丈夫称，一位住在安阳宫殿内的女士建议他们到殿后面的屋内休息。我本来不想去，但两个孩子又冷又饿，我只好把他们先带了过去，大概20分钟后出来，老婆就不见了。另有网友提到，事发当日曾见到刘某，她光着脚，穿粉色睡裤，她老公拉着一个行李箱在最后面爬。该网友称后来下山时，还遇到了刘某丈夫在寻人。对此，刘某丈夫曾向媒体解释称，他们出发时走得很急，没来得及买鞋子，刘某原本穿的是一双黑色粗跟鞋，后来可能走得吃力，便脱掉了鞋子。在接受采访时，刘某父亲也多次提到，网上有许多不实的传言，对他们一家造成了困扰。连小孩的年龄也是错误的，现在两个孩子已经被爷爷接回了老家。相关视频：潇湘晨报的微博视频,2,0.7867251634597778
伊朗官员称不会与美谈判据新华社德黑兰3月2日电伊朗最高国家安全委员会秘书拉里贾尼2日说，伊朗不会与美国进行谈判。拉里贾尼在社交媒体上针对媒体有关报道作出上述表态。该媒体报道称，拉里贾尼通过中间人提出与美国恢复谈判。当前能源危机影响或超1970年代伊朗导弹突破以色列防御系统,2,0.873169481754303
苏翊鸣曾因伤坐了半年轮椅坦言北京夺冠后失去全部动力据极目新闻，在刚刚落幕的米兰冬奥会上，苏翊鸣以一金一铜的成绩，结束了自己的第二次冬奥会征程。近日，苏翊鸣接受专访，谈及自己的心路历程。四年前，18岁的他在北京收获一金一银，但梦想成真的感觉让他感到惊讶：醒来第一件事就是看到奖牌，我突然觉得好空虚。那一刻我突然觉得，我的全部都在这里了。身体和心理上达到了一个最顶点的状态，在那一刻失去了我全部的动力。2023年12月，苏翊鸣在北京冬奥会夺冠后首次参加国际雪联的正式赛事。尽管备战时的训练强度并不充分，但凭借过人的天赋与肌肉记忆，他夺得了这场比赛的冠军。苏翊鸣：在那个时候我觉得自己是无所不能的，之后的一周我去了加拿大参加世界杯，又获得了银牌。我对自己技术层面上有一个很大的认可，但是从那之后，我就是一路走着下坡路。拖累苏翊鸣的，先是伤病，其中脚踝的韧带撕裂最严重，20242025赛季里，有半年时间，他不得不依靠轮椅才能行动。因为冬奥会的参赛资格需要运动员在积分周期内参加足够的比赛、获得足够的积分才能获得，苏翊鸣不得不带伤参赛，还要在带伤出战能拿到的成绩，以及为此牺牲的康复训练之间纠结权衡。当被问及连路都走不了，怎么完成动作？苏翊鸣表示：就是要去突破自己，站在赛场那一刻你没有选择。至少那一刻是忘记疼痛的，一落地以后，那种疼立刻就到我脑子里了。谈及这么艰难的成长过程，它的乐趣，它的魅力到底在什么地方？苏翊鸣真诚表示：其实就是热爱，站在雪板上我就开心得不得了，没有任何其他的想法。就是真的在飞，虽然腾空时间很短，但也是用我们自己的方式在飞，这是一件很美好的事情。极目新闻的微博视频,2,0.43713319301605225
考考你：铼的化学符号是以下哪个？男子回应用20克金条打金时检出铼市监局介入中国黄金金条被指掺铼据风芒新闻近日，湖南岳阳。市民王先生在中国黄金门店以19380元买了20克金条，打算结婚打三金，到打金店打金时，肉眼检查、剪开金条检查都没问题，但是到最后制作程序时发现有杂质，怀疑掺假，仪器检测发现有铼粉。金饰克价涨到1642元网页链接,2,0.8258678913116455
正月十四有哪些习俗？今天是正月十四，中国传统农历节日之一。为农历正月的第十四天，标志着春节尾声与元宵节的临近。其习俗兼具普遍性与地域特色，涵盖饮食、祭祀、祈福等活动。拜临水娘娘：中国民间将正月十四这一天称为临水娘娘又称顺天圣母的诞辰。传说临水娘娘姓陈，是唐朝大历年间的人，后来成为了拯救难产妇女的神仙。于是中国民间立祠奉祀，称为临水娘娘、顺天圣母。试花灯：为了准备正月十五的上元宵节，这天都会搭建灯棚，悬灯结彩，并做一些游艺节目的预习活动，称为试灯，以便迎接一年一度的元宵佳节。至于市面上卖灯笼的小贩，早就准备了各式各样的花灯，准备贩卖，成为灯市。北京怀柔公众号,2,0.5427820086479187
当前能源危机影响或超1970年代最坏剧本浮现：油价破百沙特遇袭，冲击恐超1970年代能源危机据财联社3月1日讯在美国和以色列袭击伊朗后，全球石油市场正为潜在的供应冲击严阵以待。分析人士预计，当市场于周一恢复交易时，国际油价可能出现本能式跳涨。但更大的问题在于，中东紧张局势是否会升级为海湾地区出口的长期中断。能源研究公司VandaInsights首席执行官VandanaHari表示：目前看来，美伊之间可能正走向一场前所未有的全面冲突，其发展轨迹也几乎无法评估。Hari说道：如果冲突持续数日，我们将面临石油市场的最坏情景，包括中东石油流动的重大中断。除非美国能削弱伊朗的海军和军事力量，确保霍尔木兹海峡畅通。随着局势升温，市场焦点重新回到霍尔木兹海峡。Kpler数据显示，2025年每天约有1300万桶原油经此通过，占全球海运石油流量的约31。前一天，伊朗伊斯兰革命卫队宣布，禁止任何船只通过霍尔木兹海峡。日内，一艘试图通过霍尔木兹海峡的油轮被击中，并开始沉没。RapidanEnergyGroup总裁BobMcNally表示，考虑到全球市场对霍尔木兹石油产量和运输的依赖程度，这是对全球油气市场极其严重的事态发展。业内人士强调，更重要的问题在于持续多久：油价和液化天然气LNG价格的上涨幅度，将取决于海湾地区生产与运输受干扰的时间和范围。MSTMarquee能源研究主管SaulKavonic表示：初步迹象显示，这是一场更大规模的对伊攻击，伴随反击，可能把多个海湾国家卷入其中。Kavonic说，市场最初会计入一系列风险从伊朗多达每日200万桶出口损失，到区域基础设施遭袭，甚至极端情况下海峡航道中断。这可能是1970年代阿拉伯石油禁运时期严重程度的三倍，国际油价或飙升至三位数，LNG价格也可能重返2022年的历史高点。LipowOilAssociates总裁AndyLipow表示，尽管伊朗石油设施目前尚未直接成为攻击目标，但此次空袭显著提高了该地区石油供应中断的风险。Lipow形容最坏结果是：沙特石油基础设施遭袭，随后霍尔木兹海峡被完全关闭。他估计这种情景的概率约为33，因为伊朗可能会被逼入绝境。迪拜有酒店将会议室改成避难所伊朗导弹突破以色列防御系统,2,0.5555413365364075
美食时刻辣炒花甲这样做，鲜香入味超下饭，厨房小白也能轻松学会！美食酱紫做的微博视频,0,0.9347280859947205
知识冲浪丨你知道青青子衿最初指的是什么吗？网页链接,2,0.8846629858016968
中东度蜜月遇战争滞留丈夫发声：滞留在市区的酒店里，时常有爆炸声新人中东度蜜月遇战争丈夫滞留据封面新闻，一对刚在国内结婚的新人前往中东度蜜月，新娘于2月28日在卡塔尔关闭领空前幸运离境，新郎却因次日航班停飞滞留卡塔尔首都多哈。新娘郑女士告诉记者，她和老公虞先生是浙江杭州人，都是九零后，今年春节前刚结婚。大年初三，他们出发前往中东度蜜月，最后一站是多哈。因为积分兑换机票的限制，她选择了2月28日上午9点左右的飞机到澳大利亚的悉尼，起飞后就听说战争爆发了领空关闭，而老公积分兑换的是3月1日上午的同趟航班，因此滞留了下来，现在她十分担心老公的安全。记者联系上虞先生，他说目前他正滞留在市区的酒店里，这里时常有爆炸声，难免会担心安全。虞先生说，因为不知道什么时候能否开通航班，他积分兑换的商务舱如果当下改签需要3.5万元，改签其他航班则很麻烦会产生大量费用，只好选择免费改签到了3月13日。买了饼干和水。问及吃饭问题，虞先生说，酒店有早餐，因为是斋月，中午没有餐食，也可以叫外卖。他在墨尔本的公司上班，已经说明了情况，老板嘱咐一切以安全为重，他也盼望战争尽快结束，接下来的日子平平安安。封面新闻的微博视频,2,0.7780554294586182
滞留迪拜游客称导弹爆炸楼都在震：不知道他们要攻击哪里，现在就像惊弓之鸟滞留迪拜游客称听到大声音就会发慌2月28日至3月1日，美以对伊发动袭击，伊朗随后展开报复，迪拜多处建筑遭伊朗袭击，机场全部空域关闭。1日，记者连线滞留迪拜游客陈先生，他说上空刚飞过几枚导弹，在离他约一公里处被拦截后产生爆炸声，冲击波大到让他感觉楼房在微微震动。陈先生说目前物资充足，但当日他至少听到10次爆炸声，不知道导弹会攻击哪里，听到街上有车大声开过、空中飞机呼啸而过时就会发慌。陈先生表示希望能尽快回国，平安比什么都重要。手机上的新浪的微博视频,1,0.5705545544624329
小调查：你怎么看面馆吃面加葱花被告知要额外收费？面馆吃面加葱花被告知收费女子发声据齐鲁晚报3月1日采访时间，吉林。女子面馆吃面加葱花时被告知要额外收费，女子称菜单上没有看到这项收费。当事人：中午进店里看着菜单，点了一碗细面加一个馒头片，面条端上来的时候去小料台加葱花，当我加到半勺的时候工作人员说葱花都是收费的，她看到我录视频挺不乐意，旁边吃面条的大哥帮我解围，最后没有额外收葱花费。网页链接,2,0.9133333563804626
特朗普说伊朗军事指挥部已经崩溃特朗普称伊朗许多人打电话投降据北京时间当地时间3月1日，美国总统特朗普发表全国讲话。他表示，伊朗军事指挥部已经崩溃，他们中的许多人为了保命都要投降。他们想要豁免权，成千上万的人正在打电话求助。目前战斗行动仍在全力进行，并持续到我们所有目标达成为止。以军超100架战机空袭伊朗网页链接,2,0.646338701248169
徐梦桃称人生分水岭是40岁：人生后半程将全是家庭徐梦桃和王心迪互相夸夸米兰冬奥会上，各自收获一枚金牌，被网友称为金牌夫妇。回国后，他们已开始计划备战2030年冬奥会。徐梦桃说：如果40岁还可以站在冬奥会的赛场上，我感觉挺酷。作为丈夫，王心迪虽然很心疼很舍不得，但他坚定表示：我支持并尊重！更多祝福！向着共同的目标，继续并肩前行吧！徐梦桃王心迪两口子太有节目了央视新闻的微博视频,0,0.8846942186355591
美以袭击哈梅内伊行动细节揭秘：美以战机同地起飞，直扑哈梅内伊美以战机同地起飞直扑哈梅内伊据中国新闻周刊一天过去，伊朗社会仍沉浸在最高领袖哈梅内伊突然身亡的震惊中。当地时间3月1日，伊朗司法总监埃杰耶宣布，临时领导委员会已经成立，正以最高效的方式履行其职责，旗帜绝不会就此陨落。此前一天，在美国和以色列联合发动的大规模空袭中，86岁的哈梅内伊在德黑兰市中心的最高领袖官邸遇难，其女儿、女婿等4名亲属及数十名亲信高级官员同期罹难。伊朗官方随后宣布全国哀悼40天。以色列和美国到底是如何策划和准备这次行动的？伊朗方面积极部署应对，却为何没能防住这次致命一击？以色列外交事务委员会董事会成员凯丽丝维特CariceWitte3月1日对中国新闻周刊透露，其实，袭击开始前，以色列已经做了多项准备，包括部署铁束新型防空系统、重启清理打击黎巴嫩真主党据点等，但这些信号未被外界所注意。全文gt;gt;以军超100架战机空袭伊朗斩首行动细节揭秘：美以战机同地起飞，直扑哈梅内伊,2,0.8234656453132629
小调查：你坐火车动车会优先选择哪种席位？坐硬卧被虫咬手肿似馒头女生发声12306回应女子坐硬卧手被虫咬据极目新闻2月26日，一网友发帖称，自己乘坐K1260次列车被虫咬后，左手肿痛。26日下午，该网友佟女士告诉极目新闻记者，她于20日乘车，次日一早醒来发现自己被虫子咬了，联系列车员现场拍照处理，回家后病情恶化，与列车员协商赔偿未果。27日下午，12306工作人员回复佟女士称，已经将登记工单流转至相关责任单位，将会进行催促。网页链接,2,0.7284985780715942
刚同意美军使用基地打击伊朗，英国海外基地传出爆炸声据观察者网英国广播公司BBC当地时间1日消息，英国首相斯塔默表示，英国已同意美国使用英国军事基地对伊朗导弹基地进行所谓防御性的打击。根据英美此前的协议，美方在使用英国基地发动军事行动时必须获得英国政府的事先批准。不过斯塔默同时表示，英国已经从伊拉克战争的错误中吸取了教训，没有参与对伊朗的最初袭击，现在也不会直接加入进攻行动。至于同意美方使用英国军事基地的原因，斯塔默称是基于盟友的集体自卫原则和为了保护英国人的生命。他声称，包括定居者、游客、过境旅客等人员在内，目前在中东地区至少仍有20万英国公民，而英国政府将继续尽一切努力支持他们。同时，斯塔默还指责伊朗奉行所谓的焦土战略，并在对该地区机场、酒店和军事基地的袭击中威胁到了英国公民。英国国防大臣约翰希利透露，伊朗的空袭击中了距离驻巴林英军仅几百码的地方路透社斯塔默坚称授权美方利用英国基地的做法符合国际法，英国政府方面此前也公布了其在这一问题上的法律意见摘要。而在此之前，英国曾因担忧违反国际法而一直未批准美国利用英国军事基地对伊朗发动打击。BBC分析称，美国在获得许可后，可能在未来利用英国本土格洛斯特郡的费尔福德皇家空军基地，以及位于印度洋的迪戈加西亚岛上的英军基地对伊朗发动打击。这两个基地过去都曾被美国用于执行远程轰炸任务。而就在斯塔默发布该消息的大约一小时后，据英国每日邮报报道，位于塞浦路斯南部的英国阿克罗蒂里空军基地内部传出强烈爆炸声。有消息称该基地是遭到了伊朗方面的无人机袭击，但尚未得到英国官方消息证实。据公开信息，阿克罗蒂里基地是英国空军向地中海东岸乃至中东地区投射力量的最重要军事基地。从1956年苏伊士运河危机、1986年空袭利比亚，到2006年黎巴嫩战争，以及此后长期对中东地区各类目标实施的空袭行动中，该基地均为英国部署和运用军事力量提供了关键支撑。此外，该基地所处地区的主权也不属于英国的前殖民地塞浦路斯，而是作为英国海外领土，由英国进行管理。滞留中东机场华人之间自发互助环球时报的微博视频,2,0.7741133570671082
巴林一美军基地遭4架无人机袭击亲历者称有美军基地的地方最危险3月1日，巴林萨勒曼港的美军基地遭到4架无人机袭击，指挥和后勤中心受损。报道称该港口是美国海军中央司令部和第五舰队的所在地。此外，科威特的阿里萨利姆美军基地因袭击停止运作，另有其他美军基地遭袭。当日伊朗伊斯兰革命卫队发布通告表示，伊朗的反击行动已致560名美军伤亡。英法德三国联合声明新浪新闻的微博视频,2,0.5439971089363098
国内商品期货开盘原油燃料油LU燃油涨停国内商品期货开盘，能化、贵金属板块大涨，原油、燃料油、LU燃油涨停，集运欧线涨超10，沪银涨超8，沪锡涨超5。,2,0.5955662131309509
